0020731982   0.08  -0.01   0.95   0.70   1.10   0.31   0.10   0.30   0.67   0.39   0.66   1.21   
0020731983   1.43   0.98   1.26   1.43   1.45  -0.49  -0.34   0.73   2.13   2.97   2.40   1.10   
0020731984   0.19  -0.64  -1.72  -1.26  -0.70   0.28   1.79   2.35   2.20   1.43   0.72   1.66   
0020731985   1.50   1.29   0.36   0.47   0.56   0.49  -0.14  -0.93  -0.13   0.23   2.05   0.99   
0020731986   0.10  -0.69   0.17   0.66   0.59   0.06   0.47   0.71   0.57   0.64   0.63   0.78   
0020731987   0.52   0.48   0.18   0.16   0.07   0.52  -0.09  -0.35  -0.67   0.22   0.84   1.20   
0020731988   0.79   0.24  -0.52   0.44   0.52   1.98  -0.07   1.38   0.60   0.78  -0.47  -0.45   
0020731989  -0.11  -0.50  -0.23  -1.19  -0.80  -1.82  -0.59  -0.73  -1.20  -0.99  -1.29  -1.01   
0020731990  -1.09  -0.37  -0.13   0.07   0.14   0.55   1.39   1.18   1.61   0.62   0.45  -0.02   
0020731991   0.30   0.18   1.04   0.97   1.18  -1.38  -1.40  -1.08  -1.01  -0.56   0.12   0.73   
0020731992   0.93   1.02   1.47   1.56   2.16   1.53   1.35   0.92   0.43   0.49  -0.98   1.02   
0020731993   2.40   2.98   2.56   1.17  -0.07  -0.83  -2.07  -0.59  -1.06   0.32   0.26   0.26   
0020731994  -0.51  -0.83  -0.16   0.46   0.67   0.63  -0.70  -1.11  -0.74  -0.09   0.66   1.06   
0020731995   1.48   1.31   1.18   0.78   0.78   0.28  -1.61  -1.19  -0.81  -0.54  -0.66  -1.39   
0020731996  -1.46  -0.98  -0.94  -0.75  -1.81  -1.35  -0.32  -0.61   0.04  -0.04   0.48  -0.71   
