state_code,year,quarter,loss_quarter,region
MI,2023,Q3,0.11518496184224425,Upper Midwest
MN,2023,Q2,0.12470012521363083,Upper Midwest
MN,2023,Q3,0.12470012521363083,Upper Midwest
MS,2023,Q2,,Southeast
MS,2023,Q3,,Southeast
MO,2023,Q2,0.36189482228884695,South
MO,2023,Q3,0.36189482228884695,South
MT,2023,Q2,0.10774638983393914,Northern Rockies & Plains
MT,2023,Q3,0.10774638983393914,Northern Rockies & Plains
NE,2023,Q2,0.11998942923896494,Northern Rockies & Plains
NE,2023,Q3,0.11998942923896494,Northern Rockies & Plains
NV,2023,Q2,0.15484574527148343,Southwest
NV,2023,Q3,0.15484574527148343,Southwest
NH,2023,Q2,0.11676463383654934,Northeast
NH,2023,Q3,0.11676463383654934,Northeast
NJ,2023,Q2,0.09669245365623325,Northeast
NJ,2023,Q3,0.09669245365623325,Northeast
NM,2023,Q2,0.0733416745240385,Southwest
NM,2023,Q3,0.0733416745240385,Southwest
NY,2023,Q2,0.10068370806737603,Northeast
NY,2023,Q3,0.10068370806737603,Northeast
NC,2023,Q2,0.13692113337944178,Southeast
NC,2023,Q3,0.13692113337944178,Southeast
ND,2023,Q2,,Northern Rockies & Plains
ND,2023,Q3,,Northern Rockies & Plains
OH,2023,Q2,0.1298095582237887,Ohio Valley
OH,2023,Q3,0.1298095582237887,Ohio Valley
OK,2023,Q2,0.0871290708247231,South
OK,2023,Q3,0.0871290708247231,South
OR,2023,Q2,0.19978073180347478,Northwest
OR,2023,Q3,0.19978073180347478,Northwest
PA,2023,Q2,0.10747903443900164,Northeast
PA,2023,Q3,0.10747903443900164,Northeast
RI,2023,Q2,0.14719713457755823,Northeast
RI,2023,Q3,0.14719713457755823,Northeast
SC,2023,Q2,0.19067929718806775,Southeast
SC,2023,Q3,0.19067929718806775,Southeast
SD,2023,Q2,,Northern Rockies & Plains
SD,2023,Q3,,Northern Rockies & Plains
TN,2023,Q2,0.1444797526551337,Southeast
TN,2023,Q3,0.1444797526551337,Southeast
TX,2023,Q2,0.14542165911434246,South
TX,2023,Q3,0.14542165911434246,South
UT,2023,Q2,0.15289950376566241,Southwest
UT,2023,Q3,0.15289950376566241,Southwest
VT,2023,Q2,0.06481217331145683,Northeast
VT,2023,Q3,0.06481217331145683,Northeast
VA,2023,Q2,0.10347707714390575,Southeast
VA,2023,Q3,0.10347707714390575,Southeast
WA,2023,Q2,0.08476542843506274,Northwest
WA,2023,Q3,0.08476542843506274,Northwest
WV,2023,Q2,0.1280428460351304,Ohio Valley
WV,2023,Q3,0.1280428460351304,Ohio Valley
WI,2023,Q2,0.1082774634867616,Upper Midwest
WI,2023,Q3,0.1082774634867616,Upper Midwest
WY,2023,Q2,0.10182257372185632,Northern Rockies & Plains
WY,2023,Q3,0.10182257372185632,Northern Rockies & Plains
MSO,2023,Q2,0.15765868467278665,
MSO,2023,Q3,0.15765868467278665,
AL,2023,Q4,0.12691585982661935,Southeast
AL,2024,Q1,0.12691585982661935,Southeast
AK,2023,Q4,,Northwest
AK,2024,Q1,,Northwest
AZ,2023,Q4,,Southwest
AZ,2024,Q1,,Southwest
AR,2023,Q4,0.1312139089334755,South
AR,2024,Q1,0.1312139089334755,South
CA,2023,Q4,0.12840670284124578,West
CA,2024,Q1,0.12840670284124578,West
CO,2023,Q4,0.25279677791992317,Southwest
CO,2024,Q1,0.25279677791992317,Southwest
CT,2023,Q4,0.3087141646216883,Northeast
CT,2024,Q1,0.3087141646216883,Northeast
DC,2023,Q4,,
DC,2024,Q1,,
DE,2023,Q4,,Northeast
DE,2024,Q1,,Northeast
FL,2023,Q4,0.14307681606025402,Southeast
FL,2024,Q1,0.14307681606025402,Southeast
GA,2023,Q4,0.19225064754378007,Southeast
GA,2024,Q1,0.19225064754378007,Southeast
ID,2023,Q4,0.31339343767440486,Northwest
ID,2024,Q1,0.31339343767440486,Northwest
IL,2023,Q4,0.22409662379646,Ohio Valley
IL,2024,Q1,0.22409662379646,Ohio Valley
IN,2023,Q4,0.1338144139513996,Ohio Valley
IN,2024,Q1,0.1338144139513996,Ohio Valley
IA,2023,Q4,0.22681554099278922,Upper Midwest
IA,2024,Q1,0.22681554099278922,Upper Midwest
KS,2023,Q4,0.09230651924074418,South
KS,2024,Q1,0.09230651924074418,South
KY,2023,Q4,0.09047497430926965,Ohio Valley
KY,2024,Q1,0.09047497430926965,Ohio Valley
LA,2023,Q4,0.14422010410330677,South
LA,2024,Q1,0.14422010410330677,South
ME,2023,Q4,0.2849230722541396,Northeast
ME,2024,Q1,0.2849230722541396,Northeast
MD,2023,Q4,0.1817713831097879,Northeast
MD,2024,Q1,0.1817713831097879,Northeast
MA,2023,Q4,0.1944600143999553,Northeast
MA,2024,Q1,0.1944600143999553,Northeast
MI,2023,Q4,0.19208181844974537,Upper Midwest
MI,2024,Q1,0.19208181844974537,Upper Midwest
MN,2023,Q4,0.3240669730768758,Upper Midwest
MN,2024,Q1,0.3240669730768758,Upper Midwest
MS,2023,Q4,,Southeast
MS,2024,Q1,,Southeast
MO,2023,Q4,0.10982295600219016,South
MO,2024,Q1,0.10982295600219016,South
MT,2023,Q4,0.3093016431295885,Northern Rockies & Plains
MT,2024,Q1,0.3093016431295885,Northern Rockies & Plains
NE,2023,Q4,0.20943058495790512,Northern Rockies & Plains
NE,2024,Q1,0.20943058495790512,Northern Rockies & Plains
NV,2023,Q4,0.20129415021376074,Southwest
NV,2024,Q1,0.20129415021376074,Southwest
NH,2023,Q4,0.2928932188134524,Northeast
NH,2024,Q1,0.2928932188134524,Northeast
NJ,2023,Q4,0.15080455865361253,Northeast
NJ,2024,Q1,0.15080455865361253,Northeast
NM,2023,Q4,0.1674921580365185,Southwest
NM,2024,Q1,0.1674921580365185,Southwest
NY,2023,Q4,0.24604476216960303,Northeast
NY,2024,Q1,0.24604476216960303,Northeast
NC,2023,Q4,0.14517802623774256,Southeast
NC,2024,Q1,0.14517802623774256,Southeast
ND,2023,Q4,,Northern Rockies & Plains
ND,2024,Q1,,Northern Rockies & Plains
OH,2023,Q4,0.19937180987571945,Ohio Valley
OH,2024,Q1,0.19937180987571945,Ohio Valley
OK,2023,Q4,0.13008232759831995,South
OK,2024,Q1,0.13008232759831995,South
OR,2023,Q4,0.3044922577549718,Northwest
OR,2024,Q1,0.3044922577549718,Northwest
PA,2023,Q4,0.19937382137209125,Northeast
PA,2024,Q1,0.19937382137209125,Northeast
RI,2023,Q4,0.1339745962155614,Northeast
RI,2024,Q1,0.1339745962155614,Northeast
SC,2023,Q4,0.23997384811258304,Southeast
SC,2024,Q1,0.23997384811258304,Southeast
SD,2023,Q4,,Northern Rockies & Plains
SD,2024,Q1,,Northern Rockies & Plains
TN,2023,Q4,0.22403114780651923,Southeast
TN,2024,Q1,0.22403114780651923,Southeast
TX,2023,Q4,0.19767882560954475,South
TX,2024,Q1,0.19767882560954475,South
UT,2023,Q4,0.39228445649450283,Southwest
UT,2024,Q1,0.39228445649450283,Southwest
VT,2023,Q4,0.14612259179547626,Northeast
VT,2024,Q1,0.14612259179547626,Northeast
VA,2023,Q4,0.1297749333266326,Southeast
VA,2024,Q1,0.1297749333266326,Southeast
WA,2023,Q4,0.21943907200088442,Northwest
WA,2024,Q1,0.21943907200088442,Northwest
WV,2023,Q4,0.23623738417402673,Ohio Valley
WV,2024,Q1,0.23623738417402673,Ohio Valley
WI,2023,Q4,0.11233313786604604,Upper Midwest
WI,2024,Q1,0.11233313786604604,Upper Midwest
WY,2023,Q4,0.511602508102526,Northern Rockies & Plains
WY,2024,Q1,0.511602508102526,Northern Rockies & Plains
MSO,2023,Q4,0.22989810189455273,
MSO,2024,Q1,0.22989810189455273,
