sample_year,sample_month_number,state_code,sample_quarter,mean_varroa,varroa_total_samples,mean_spores,spores_total_samples,abpv_prevalence,abpv_total_samples,cbpv_prevalence,cbpv_total_samples,dwv_prevalence,dwv_total_samples,iapv_prevalence,iapv_total_samples,kbv_prevalence,kbv_total_samples,lsv2_prevalence,lsv2_total_samples,unique_counties_sampled
2019,6,UT,Q2,0.38875,8,0.05,8,0.0,8,0.125,8,0.375,8,0.75,8,0.0,8,0.5,8,6
2019,6,VA,Q2,3.322,5,0.0,5,0.0,5,0.0,5,0.8,5,0.4,5,0.0,5,0.4,5,4
2019,6,VT,Q2,0.392,10,0.24500000000000002,10,0.0,10,0.1,10,0.1,10,0.0,10,0.0,10,0.1,10,4
2019,6,WI,Q2,1.4342857142857142,7,0.6214285714285716,7,0.14285714285714285,7,0.14285714285714285,7,0.42857142857142855,7,0.14285714285714285,7,0.0,7,0.7142857142857143,7,7
2019,6,WV,Q2,1.6862499999999998,8,0.49375,8,0.0,8,0.125,8,0.5,8,0.0,8,0.0,8,0.25,8,8
2019,7,AK,Q3,2.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1
2019,7,AL,Q3,7.3500000000000005,3,0.049999999999999996,3,0.3333333333333333,3,0.3333333333333333,3,1.0,3,0.3333333333333333,3,0.0,3,0.0,3,3
2019,7,CA,Q3,2.746,15,0.26,15,0.13333333333333333,15,0.06666666666666667,15,0.6666666666666666,15,0.06666666666666667,15,0.0,15,0.26666666666666666,15,7
2019,7,DC,Q3,3.565,2,0.15,2,0.0,2,0.0,2,0.5,2,0.0,2,0.0,2,0.0,2,1
2019,7,DE,Q3,2.373333333333333,3,0.2833333333333333,3,0.0,3,0.0,3,0.6666666666666666,3,1.0,3,0.0,3,0.3333333333333333,3,3
2019,7,GA,Q3,1.8359999999999999,5,0.32,5,0.2,5,0.0,5,0.8,5,0.0,5,0.0,5,0.2,5,4
2019,7,HI,Q3,0.44,1,0.15,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2019,7,ID,Q3,2.3433333333333333,3,0.049999999999999996,3,0.0,3,0.0,3,0.6666666666666666,3,0.0,3,0.0,3,0.0,3,2
2019,7,IN,Q3,0.8099999999999999,8,0.14375,8,0.0,8,0.125,8,0.375,8,0.0,8,0.0,8,0.375,8,5
2019,7,KY,Q3,2.19,4,0.0625,4,0.0,4,0.25,4,0.75,4,0.0,4,0.0,4,0.0,4,4
2019,7,MA,Q3,2.776,5,0.18,5,0.0,5,0.0,5,0.8,5,0.2,5,0.0,5,0.0,5,4
2019,7,MD,Q3,1.55,1,0.05,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2019,7,ME,Q3,0.0,1,1.45,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1
2019,7,MI,Q3,2.435,2,0.375,2,0.0,2,0.0,2,1.0,2,1.0,2,0.0,2,0.0,2,2
2019,7,MN,Q3,0.15,1,0.3,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1
2019,7,MT,Q3,0.06,2,0.075,2,0.0,2,0.0,2,0.5,2,0.0,2,0.0,2,0.0,2,2
2019,7,NE,Q3,3.0516666666666663,6,0.09999999999999999,6,0.0,6,0.0,6,0.6666666666666666,6,0.0,6,0.0,6,0.16666666666666666,6,2
2019,7,NV,Q3,0.7175,8,0.10625,8,0.0,8,0.125,8,0.375,8,0.375,8,0.0,8,0.875,8,3
2019,7,NY,Q3,4.383333333333334,3,0.5,3,0.3333333333333333,3,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,3
2019,7,OR,Q3,1.204,5,0.06000000000000001,5,0.2,5,0.0,5,0.8,5,0.0,5,0.0,5,0.8,5,5
2019,7,PA,Q3,0.26,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1
2019,7,TN,Q3,3.685,2,0.025,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.0,2,1
2019,7,TX,Q3,0.47,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2019,7,UT,Q3,0.8466666666666667,3,0.0,3,0.0,3,0.0,3,0.6666666666666666,3,0.0,3,0.0,3,0.0,3,2
2019,7,VA,Q3,2.415,2,0.25,2,0.0,2,0.5,2,1.0,2,0.0,2,0.0,2,0.5,2,2
2019,7,VT,Q3,0.9675,4,0.1625,4,0.0,4,0.0,4,0.25,4,0.25,4,0.0,4,0.25,4,2
2019,7,WA,Q3,0.6142857142857142,7,0.021428571428571432,7,0.0,7,0.0,7,0.2857142857142857,7,0.2857142857142857,7,0.0,7,0.2857142857142857,7,3
2019,7,WI,Q3,0.66,7,0.3071428571428571,7,0.0,7,0.0,7,0.2857142857142857,7,0.5714285714285714,7,0.0,7,0.7142857142857143,7,6
2019,8,AL,Q3,5.19,3,0.0,3,0.0,3,0.0,3,1.0,3,0.3333333333333333,3,0.0,3,0.0,3,3
2019,8,AR,Q3,4.7575,4,0.075,4,0.25,4,0.0,4,0.75,4,0.0,4,0.0,4,0.0,4,4
2019,8,CA,Q3,2.255,2,0.0,2,0.0,2,0.0,2,1.0,2,0.5,2,0.0,2,0.5,2,2
2019,8,DC,Q3,5.4262500000000005,8,0.06875,8,0.0,8,0.0,8,0.5,8,0.0,8,0.0,8,0.0,8,2
2019,8,DE,Q3,1.6280000000000001,5,0.15000000000000002,5,0.0,5,0.2,5,1.0,5,0.4,5,0.0,5,0.2,5,2
2019,8,FL,Q3,0.22,2,0.05,2,0.0,2,0.0,2,0.5,2,0.0,2,0.0,2,0.0,2,2
2019,8,GA,Q3,4.123333333333334,6,0.06666666666666667,6,0.0,6,0.0,6,1.0,6,0.3333333333333333,6,0.0,6,0.0,6,6
2019,8,IN,Q3,9.67,2,0.025,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.0,2,1
2019,8,KY,Q3,2.234,5,0.15,5,0.0,5,0.2,5,0.8,5,0.2,5,0.0,5,0.2,5,4
2019,8,MA,Q3,6.506666666666667,3,0.0,3,0.3333333333333333,3,0.0,3,1.0,3,0.3333333333333333,3,0.0,3,0.0,3,3
2019,8,MD,Q3,6.21,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1
2019,8,ME,Q3,0.514,5,0.39,5,0.2,5,0.0,5,0.4,5,0.2,5,0.0,5,0.2,5,5
2019,8,MI,Q3,2.0233333333333334,3,0.2833333333333334,3,0.6666666666666666,3,0.0,3,1.0,3,0.3333333333333333,3,0.0,3,0.6666666666666666,3,3
2019,8,MN,Q3,1.9775,4,0.1375,4,0.0,4,0.0,4,0.0,4,0.25,4,0.0,4,0.0,4,3
2019,8,NE,Q3,2.03,3,0.0,3,0.3333333333333333,3,0.0,3,0.3333333333333333,3,0.0,3,0.0,3,0.0,3,3
2019,8,NV,Q3,1.997142857142857,7,0.07857142857142858,7,0.0,7,0.0,7,0.0,7,0.14285714285714285,7,0.0,7,0.14285714285714285,7,3
2019,8,NY,Q3,2.418,5,0.14,5,0.2,5,0.0,5,0.8,5,0.4,5,0.0,5,0.2,5,5
2019,8,OR,Q3,6.73,1,0.15,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,1
2019,8,PA,Q3,0.39666666666666667,3,0.0,3,0.0,3,0.0,3,0.3333333333333333,3,0.0,3,0.0,3,0.0,3,3
2019,8,PR,Q3,1.9633333333333332,3,0.05000000000000001,3,0.6666666666666666,3,0.0,3,1.0,3,0.0,3,0.0,3,0.6666666666666666,3,3
2019,8,SD,Q3,1.4042857142857144,7,0.19999999999999998,7,0.0,7,0.0,7,0.2857142857142857,7,0.42857142857142855,7,0.0,7,0.5714285714285714,7,6
2019,8,TN,Q3,1.965,4,0.0,4,0.0,4,0.0,4,0.75,4,0.0,4,0.0,4,0.0,4,2
2019,8,UT,Q3,0.2,1,0.1,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,1.0,1,1
2019,8,VA,Q3,3.6550000000000002,2,0.025,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.0,2,1
2019,8,WA,Q3,2.516,10,0.015,10,0.0,10,0.1,10,0.5,10,0.2,10,0.1,10,0.0,10,5
2019,8,WV,Q3,2.54,4,0.0125,4,0.0,4,0.25,4,0.5,4,0.0,4,0.0,4,0.0,4,4
2019,9,AL,Q3,5.505000000000001,2,0.0,2,0.0,2,0.5,2,1.0,2,0.0,2,0.0,2,0.0,2,2
2019,9,AR,Q3,5.109999999999999,4,0.0125,4,0.0,4,0.25,4,1.0,4,0.0,4,0.0,4,0.0,4,4
2019,9,DE,Q3,2.16,2,0.05,2,0.5,2,0.5,2,0.5,2,0.0,2,0.0,2,0.5,2,1
2019,9,FL,Q3,5.215,2,0.0,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.0,2,1
2019,9,GA,Q3,1.716,5,0.78,5,0.2,5,0.0,5,1.0,5,0.4,5,0.0,5,0.0,5,5
2019,9,GU,Q3,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,1
2019,9,ID,Q3,1.058,5,0.06,5,0.2,5,0.0,5,0.4,5,0.4,5,0.0,5,0.2,5,5
2019,9,IN,Q3,3.6379999999999995,5,0.0,5,0.4,5,0.0,5,0.8,5,0.0,5,0.0,5,0.0,5,3
2019,9,KY,Q3,5.69,1,0.05,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1
2019,9,MA,Q3,6.513333333333333,9,0.03888888888888889,9,0.0,9,0.2222222222222222,9,0.8888888888888888,9,0.3333333333333333,9,0.0,9,0.1111111111111111,9,7
2019,9,MD,Q3,3.597,10,0.015,10,0.2,10,0.3,10,0.9,10,0.1,10,0.0,10,0.1,10,5
2019,9,ME,Q3,5.495,6,0.13333333333333333,6,0.0,6,0.5,6,0.8333333333333334,6,0.16666666666666666,6,0.0,6,0.16666666666666666,6,5
2019,9,MI,Q3,14.536666666666667,3,0.18333333333333335,3,0.0,3,0.3333333333333333,3,1.0,3,0.6666666666666666,3,0.0,3,0.6666666666666666,3,3
2019,9,MN,Q3,15.012,5,0.01,5,0.2,5,0.0,5,1.0,5,0.8,5,0.0,5,0.2,5,5
2019,9,MT,Q3,10.245000000000001,4,0.1,4,0.25,4,0.0,4,1.0,4,0.5,4,0.0,4,0.25,4,3
2019,9,ND,Q3,0.245,2,0.45,2,1.0,2,0.0,2,1.0,2,0.5,2,0.0,2,0.5,2,2
2019,9,NE,Q3,5.998571428571429,7,0.021428571428571432,7,0.0,7,0.0,7,0.8571428571428571,7,0.14285714285714285,7,0.0,7,0.0,7,4
2019,9,NV,Q3,2.6799999999999997,6,0.041666666666666664,6,0.0,6,0.0,6,0.6666666666666666,6,0.0,6,0.0,6,0.3333333333333333,6,4
2019,9,NY,Q3,6.151999999999999,5,0.1,5,0.4,5,0.6,5,1.0,5,0.4,5,0.0,5,0.2,5,5
2019,9,OR,Q3,4.885833333333333,12,0.1875,12,0.3333333333333333,12,0.08333333333333333,12,0.5833333333333334,12,0.4166666666666667,12,0.0,12,0.16666666666666666,12,7
2019,9,PA,Q3,1.0999999999999999,3,0.0,3,0.0,3,0.0,3,0.3333333333333333,3,0.0,3,0.0,3,0.0,3,2
2019,9,PR,Q3,0.6333333333333333,3,0.5666666666666667,3,0.3333333333333333,3,0.0,3,1.0,3,0.0,3,0.0,3,0.3333333333333333,3,3
2019,9,SD,Q3,3.0216666666666665,6,0.03333333333333333,6,0.16666666666666666,6,0.16666666666666666,6,0.8333333333333334,6,0.8333333333333334,6,0.16666666666666666,6,0.16666666666666666,6,5
2019,9,TN,Q3,10.57,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0
2019,9,TX,Q3,5.845,2,0.0,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.0,2,2
2019,9,UT,Q3,4.096,5,0.01,5,0.2,5,0.2,5,0.2,5,0.2,5,0.0,5,0.6,5,5
2019,9,VA,Q3,3.485,4,0.7,4,0.25,4,0.25,4,1.0,4,0.5,4,0.0,4,0.25,4,4
2019,9,VT,Q3,6.348,5,0.11000000000000001,5,0.5,4,0.0,4,0.75,4,0.0,4,0.0,4,0.0,4,4
2019,9,WA,Q3,6.795000000000001,4,0.025,4,0.0,4,0.25,4,0.75,4,0.25,4,0.0,4,0.0,4,3
2019,9,WI,Q3,0.685,4,0.0,4,0.0,4,0.0,4,1.0,4,0.25,4,0.0,4,0.5,4,4
2019,9,WV,Q3,3.716666666666667,6,0.049999999999999996,6,0.16666666666666666,6,0.5,6,0.8333333333333334,6,0.16666666666666666,6,0.0,6,0.6666666666666666,6,6
2019,10,AL,Q4,6.794,5,0.06,5,0.0,5,0.0,5,1.0,5,0.0,5,0.0,5,0.2,5,5
2019,10,AR,Q4,4.098000000000001,5,0.5,5,0.0,5,0.0,5,1.0,5,0.2,5,0.0,5,0.0,5,5
2019,10,DC,Q4,12.246666666666668,6,0.0,6,0.5,6,0.0,6,1.0,6,0.16666666666666666,6,0.0,6,0.16666666666666666,6,1
2019,10,DE,Q4,9.092500000000001,8,0.00625,8,0.875,8,0.0,8,1.0,8,0.25,8,0.0,8,0.0,8,3
2019,10,FL,Q4,0.564,5,0.28,5,0.4,5,0.0,5,0.8,5,0.2,5,0.0,5,0.2,5,5
2019,10,IN,Q4,8.068000000000001,5,0.01,5,0.4,5,0.2,5,1.0,5,0.4,5,0.0,5,0.2,5,5
2019,10,KY,Q4,8.129999999999999,2,0.025,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.5,2,2
2019,10,MA,Q4,4.16,1,0.15,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2019,10,MD,Q4,1.05,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1
2019,10,ME,Q4,6.426666666666667,3,0.0,3,0.0,3,0.3333333333333333,3,1.0,3,0.0,3,0.0,3,0.0,3,3
2019,10,MI,Q4,5.987142857142857,7,0.22142857142857145,7,0.0,7,0.0,7,1.0,7,0.42857142857142855,7,0.0,7,0.5714285714285714,7,7
2019,10,MN,Q4,4.1275,4,0.47500000000000003,4,0.5,4,0.0,4,0.75,4,0.5,4,0.0,4,0.25,4,4
2019,10,MT,Q4,4.0200000000000005,2,0.025,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.5,2,2
2019,10,NE,Q4,4.2299999999999995,2,0.0,2,0.0,2,0.0,2,1.0,2,0.5,2,0.0,2,0.5,2,2
2019,10,NY,Q4,1.52,4,0.075,4,0.5,4,0.25,4,1.0,4,0.5,4,0.0,4,0.0,4,4
2019,10,PA,Q4,4.3100000000000005,4,0.07500000000000001,4,0.0,4,0.0,4,0.75,4,0.5,4,0.0,4,0.5,4,4
2019,10,PR,Q4,0.99,2,0.025,2,1.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.0,2,2
2019,10,SD,Q4,11.435,6,0.35833333333333334,6,0.3333333333333333,6,0.0,6,1.0,6,0.5,6,0.0,6,0.0,6,5
2019,10,TN,Q4,5.36,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0
2019,10,TX,Q4,2.235,4,0.425,4,0.25,4,0.0,4,0.5,4,0.25,4,0.0,4,0.0,4,4
2019,10,UT,Q4,0.7875,4,0.025,4,0.25,4,0.0,4,0.5,4,0.25,4,0.0,4,0.25,4,4
2019,10,VA,Q4,9.875714285714285,7,0.3642857142857143,7,0.14285714285714285,7,0.42857142857142855,7,1.0,7,0.14285714285714285,7,0.0,7,0.14285714285714285,7,6
2019,10,VT,Q4,5.3525,4,0.0125,4,0.5,4,0.25,4,1.0,4,0.25,4,0.0,4,0.0,4,2
2019,10,WA,Q4,3.473333333333333,3,0.016666666666666666,3,0.0,3,0.3333333333333333,3,0.6666666666666666,3,0.6666666666666666,3,0.0,3,0.0,3,2
2019,10,WI,Q4,3.335,4,0.0,4,0.0,4,0.0,4,0.75,4,0.25,4,0.0,4,0.25,4,4
2019,10,WV,Q4,10.476666666666667,6,0.125,6,0.0,6,0.0,6,1.0,6,0.3333333333333333,6,0.0,6,0.16666666666666666,6,6
2019,11,AL,Q4,5.35,1,0.15,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2019,11,FL,Q4,0.9199999999999999,6,0.6166666666666667,6,0.5,6,0.0,6,0.8333333333333334,6,0.16666666666666666,6,0.0,6,0.0,6,5
2019,11,KY,Q4,12.43,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,1
2019,11,PR,Q4,1.4633333333333332,3,0.75,3,0.6666666666666666,3,0.0,3,1.0,3,0.0,3,0.0,3,0.6666666666666666,3,3
2019,11,TX,Q4,1.5,2,0.2,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.0,2,1
2019,12,AR,Q4,4.595000000000001,2,0.0,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.5,2,2
2019,12,FL,Q4,1.3816666666666666,6,0.7666666666666666,6,0.5,6,0.0,6,0.8333333333333334,6,0.16666666666666666,6,0.0,6,0.16666666666666666,6,4
2019,12,PR,Q4,2.3225,4,1.0625,4,0.75,4,0.0,4,1.0,4,0.0,4,0.0,4,0.75,4,4
2019,12,TN,Q4,2.43,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2019,12,TX,Q4,0.12,4,0.4,4,0.0,4,0.0,4,0.5,4,0.0,4,0.0,4,0.25,4,3
2020,1,FL,Q1,0.9,1,1.5,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2020,1,GU,Q1,0.0,5,0.04,5,0.0,5,0.0,5,0.0,5,0.0,5,0.0,5,0.2,5,1
2020,1,HI,Q1,0.0,1,0.5,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1
2020,1,TX,Q1,1.04,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2020,2,CA,Q1,0.3442857142857143,7,1.7333333333333332,6,0.0,7,0.14285714285714285,7,0.7142857142857143,7,0.42857142857142855,7,0.14285714285714285,7,1.0,7,4
2020,2,FL,Q1,3.555,2,1.2,2,0.5,2,0.0,2,1.0,2,0.5,2,0.0,2,0.0,2,2
2020,2,GU,Q1,0.0,3,0.08333333333333333,3,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0.6666666666666666,3,1
2020,2,HI,Q1,0.9033333333333333,3,2.766666666666666,3,0.3333333333333333,3,0.0,3,0.6666666666666666,3,0.0,3,0.0,3,0.0,3,2
2020,2,SC,Q1,1.115,2,0.3,2,0.5,2,0.0,2,0.5,2,0.5,2,0.0,2,1.0,2,1
2020,2,TX,Q1,14.93,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2020,3,CA,Q1,0.43454545454545457,11,0.9136363636363637,11,0.09090909090909091,11,0.2727272727272727,11,0.9090909090909091,11,0.0,11,0.0,11,0.6363636363636364,11,5
2020,3,SC,Q1,1.92,1,1.05,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2020,3,TN,Q1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,0
2020,3,TX,Q1,0.135,2,0.25,2,0.0,2,0.0,2,0.5,2,0.5,2,0.0,2,0.5,2,2
2020,4,KY,Q2,0.19333333333333333,3,0.35000000000000003,3,0.0,3,0.3333333333333333,3,0.0,3,0.0,3,0.0,3,0.6666666666666666,3,3
2020,4,SC,Q2,2.1573333333333333,15,0.5133333333333333,15,0.0,15,0.4666666666666667,15,0.9333333333333333,15,0.6666666666666666,15,0.0,15,0.9333333333333333,15,9
2020,4,TX,Q2,0.09,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1
2020,4,UT,Q2,0.6,1,0.3,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1
2020,5,AL,Q2,3.48375,8,0.056249999999999994,8,0.0,8,0.0,8,0.875,8,0.125,8,0.125,8,0.125,8,8
2020,5,CA,Q2,1.93,1,4.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2020,5,ID,Q2,0.0,1,2.2,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,1
2020,5,KY,Q2,1.9675,4,0.2375,4,0.0,4,0.0,4,1.0,4,0.25,4,0.0,4,0.5,4,4
2020,5,LA,Q2,0.485,2,2.525,2,0.0,2,0.5,2,1.0,2,0.5,2,0.0,2,0.5,2,1
2020,5,MN,Q2,0.23,2,1.6749999999999998,2,0.0,2,0.0,2,0.0,2,0.5,2,0.0,2,0.5,2,2
2020,5,MT,Q2,0.15666666666666668,3,3.716666666666667,3,0.0,3,0.0,3,0.6666666666666666,3,0.3333333333333333,3,0.0,3,1.0,3,2
2020,5,NE,Q2,2.19,3,0.21666666666666667,3,0.0,3,0.0,3,0.3333333333333333,3,0.6666666666666666,3,0.0,3,0.3333333333333333,3,2
2020,5,SC,Q2,4.278333333333333,6,0.18333333333333335,6,0.0,6,0.3333333333333333,6,1.0,6,0.6666666666666666,6,0.16666666666666666,6,0.6666666666666666,6,4
2020,5,TX,Q2,6.15,1,0.85,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1
2020,5,UT,Q2,0.84,3,0.19999999999999998,3,0.0,3,0.0,3,0.3333333333333333,3,0.3333333333333333,3,0.0,3,1.0,3,2
2020,5,WV,Q2,0.3875,4,0.3125,4,0.0,4,0.25,4,0.5,4,0.0,4,0.0,4,0.5,4,4
2020,6,AK,Q2,0.0275,4,1.5374999999999999,4,0.0,4,0.0,4,0.75,4,0.25,4,0.0,4,0.5,4,3
2020,6,AL,Q2,3.0666666666666664,3,0.03333333333333333,3,0.0,3,0.0,3,1.0,3,0.0,3,0.0,3,0.0,3,2
2020,6,AR,Q2,2.8049999999999997,6,0.025000000000000005,6,0.16666666666666666,6,0.16666666666666666,6,1.0,6,0.3333333333333333,6,0.0,6,0.16666666666666666,6,6
2020,6,CA,Q2,1.1041176470588234,17,0.29411764705882354,17,0.11764705882352941,17,0.058823529411764705,17,0.9411764705882353,17,0.4117647058823529,17,0.0,17,0.8235294117647058,17,9
2020,6,DE,Q2,1.9688888888888887,9,0.0,9,0.1111111111111111,9,0.3333333333333333,9,0.7777777777777778,9,0.1111111111111111,9,0.0,9,0.3333333333333333,9,3
2020,6,KY,Q2,0.5325,4,0.05,4,0.0,4,0.25,4,0.25,4,0.25,4,0.0,4,1.0,4,4
2020,6,MI,Q2,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2020,6,MN,Q2,0.265,8,0.19375,8,0.0,8,0.0,8,0.5,8,0.625,8,0.0,8,0.625,8,7
2020,6,MT,Q2,0.0,3,0.3833333333333333,3,0.0,3,0.0,3,0.6666666666666666,3,0.6666666666666666,3,0.0,3,1.0,3,3
2020,6,ND,Q2,0.43466666666666665,15,0.4033333333333333,15,0.06666666666666667,15,0.13333333333333333,15,0.4,15,0.13333333333333333,15,0.0,15,0.4666666666666667,15,12
2020,6,NE,Q2,0.5266666666666667,6,1.2916666666666667,6,0.0,6,0.16666666666666666,6,0.6666666666666666,6,0.5,6,0.0,6,0.5,6,4
2020,6,NY,Q2,0.57,1,0.15,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,1.0,1,1
2020,6,OR,Q2,1.90375,8,0.17500000000000002,8,0.0,8,0.0,8,0.375,8,0.375,8,0.0,8,0.875,8,6
2020,6,PA,Q2,0.6675,4,0.425,4,0.0,4,0.25,4,0.5,4,0.25,4,0.0,4,0.25,4,3
2020,6,PR,Q2,2.29,1,0.1,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,1.0,1,1
2020,6,TX,Q2,1.064,5,0.29,5,0.0,5,0.2,5,0.8,5,0.0,5,0.0,5,0.4,5,5
2020,6,UT,Q2,0.73,3,0.06666666666666667,3,0.0,3,0.0,3,0.6666666666666666,3,0.3333333333333333,3,0.0,3,0.6666666666666666,3,3
2020,6,VT,Q2,0.7133333333333334,3,0.16666666666666666,3,0.0,3,0.0,3,0.6666666666666666,3,0.3333333333333333,3,0.0,3,0.0,3,2
2020,6,WI,Q2,2.005,2,0.0,2,0.0,2,0.0,2,1.0,2,0.5,2,0.0,2,0.0,2,2
2020,6,WV,Q2,0.43250000000000005,4,0.4875,4,0.0,4,0.0,4,0.75,4,0.75,4,0.0,4,0.75,4,4
2020,7,AK,Q3,0.1,1,0.65,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1
2020,7,AL,Q3,2.9050000000000002,2,0.275,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.5,2,2
2020,7,AR,Q3,2.415,4,0.0,4,0.25,4,0.0,4,0.75,4,0.0,4,0.0,4,0.5,4,4
2020,7,CA,Q3,2.0925000000000002,4,0.425,4,0.25,4,0.0,4,1.0,4,0.5,4,0.0,4,0.5,4,3
2020,7,DC,Q3,1.95,6,0.08333333333333333,6,0.0,6,0.0,6,0.8333333333333334,6,0.0,6,0.0,6,0.0,6,1
2020,7,DE,Q3,1.735,6,0.008333333333333333,6,0.0,6,0.0,6,1.0,6,0.16666666666666666,6,0.0,6,0.3333333333333333,6,3
2020,7,GA,Q3,0.96,1,0.0,1,1.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2020,7,HI,Q3,0.0,1,0.0,1,0.0,1,0.0,1,1.0,1,0.0,1,0.0,1,0.0,1,1
2020,7,ID,Q3,0.76,2,0.375,2,0.0,2,0.5,2,1.0,2,0.5,2,0.0,2,0.0,2,1
2020,7,IN,Q3,2.4214285714285713,7,0.05714285714285714,7,0.0,7,0.0,7,0.8571428571428571,7,0.2857142857142857,7,0.0,7,0.42857142857142855,7,7
2020,7,KY,Q3,1.76,2,0.0,2,0.5,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,2
2020,7,LA,Q3,2.27,1,0.05,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,0.0,1,1
2020,7,MD,Q3,0.6140000000000001,5,0.02,5,0.0,5,0.0,5,0.4,5,0.2,5,0.0,5,0.4,5,3
2020,7,MT,Q3,0.31714285714285717,7,0.2571428571428572,7,0.0,7,0.0,7,0.2857142857142857,7,0.5714285714285714,7,0.14285714285714285,7,0.42857142857142855,7,6
2020,7,NE,Q3,2.118181818181818,11,0.022727272727272728,11,0.0,11,0.18181818181818182,11,0.7272727272727273,11,0.45454545454545453,11,0.0,11,0.6363636363636364,11,5
2020,7,NV,Q3,3.322,5,0.15,5,0.0,7,0.0,7,0.8571428571428571,7,0.14285714285714285,7,0.0,7,0.5714285714285714,7,3
2020,7,NY,Q3,1.7444444444444445,9,0.43333333333333335,9,0.0,7,0.2857142857142857,7,0.7142857142857143,7,0.14285714285714285,7,0.0,7,0.5714285714285714,7,8
2020,7,OR,Q3,2.88,4,0.175,4,0.0,4,0.5,4,0.75,4,0.25,4,0.0,4,0.5,4,4
2020,7,PA,Q3,1.0866666666666667,3,0.7166666666666667,3,0.0,3,0.3333333333333333,3,1.0,3,0.3333333333333333,3,0.0,3,0.0,3,3
2020,7,TX,Q3,0.17,1,0.0,1,0.0,1,0.0,1,1.0,1,1.0,1,0.0,1,1.0,1,1
2020,7,UT,Q3,1.6749999999999998,2,0.325,2,0.0,2,0.0,2,1.0,2,0.0,2,0.0,2,0.0,2,2
