State_FIPS_code	State	Compound	Year	Units	Corn	Soybeans	Wheat	Cotton	Vegetables_and_fruit	Rice	Orchards_and_grapes	Alfalfa	Pasture_and_hay	Other_crops
29	Missouri	ESFENVALERATE	2013	kg	634.1	936.4		24.4	375.4		33.9			0.2
29	Missouri	ESFENVALERATE	2014	kg	2427.4	4000.3		25.2	118.8		4.3			334.4
29	Missouri	ESFENVALERATE	2015	kg	98	1541.6	334.1	19.6	28.7		1.1			0.1
29	Missouri	ESFENVALERATE	2016	kg	1008.9	419.1			17.3		0			0.3
29	Missouri	ESFENVALERATE	2017	kg	339	1882.9		76.5	2.6		17.3			0.4
29	Missouri	ESFENVALERATE	2018	kg		2191.4		495.2	32		0.8			
29	Missouri	ETHALFLURALIN	1992	kg	5869.4	66685.5			456.8					
29	Missouri	ETHALFLURALIN	1993	kg		41241.4			372.6					
29	Missouri	ETHALFLURALIN	1994	kg		44448			3217.2					
29	Missouri	ETHALFLURALIN	1995	kg		165589			610.8					
29	Missouri	ETHALFLURALIN	1996	kg	3252.7	24864			843.3					
29	Missouri	ETHALFLURALIN	1997	kg		13055.2			1434					
29	Missouri	ETHALFLURALIN	1998	kg		36878.7			2836.4					
29	Missouri	ETHALFLURALIN	1999	kg		36183.8			1879.8					
29	Missouri	ETHALFLURALIN	2000	kg		20625.4			2896.2					
29	Missouri	ETHALFLURALIN	2001	kg		11638.5			2673.2					
29	Missouri	ETHALFLURALIN	2002	kg		10266.2			2511.4					
29	Missouri	ETHALFLURALIN	2003	kg		21462			4947.4					
29	Missouri	ETHALFLURALIN	2004	kg		26169.6			2178.4					
29	Missouri	ETHALFLURALIN	2005	kg					1899					
29	Missouri	ETHALFLURALIN	2006	kg					864.1					
29	Missouri	ETHALFLURALIN	2007	kg					709.7					
29	Missouri	ETHALFLURALIN	2008	kg					1843.9					
29	Missouri	ETHALFLURALIN	2009	kg					1056.5					
29	Missouri	ETHALFLURALIN	2010	kg					667.8					
29	Missouri	ETHALFLURALIN	2011	kg					1256.2					
29	Missouri	ETHALFLURALIN	2012	kg					916.6					
29	Missouri	ETHALFLURALIN	2013	kg					3846.9					
29	Missouri	ETHALFLURALIN	2014	kg		17422.1			754.9					
29	Missouri	ETHALFLURALIN	2015	kg		19367.9			1880.9					
29	Missouri	ETHALFLURALIN	2016	kg					606					
29	Missouri	ETHALFLURALIN	2017	kg					202.5					
29	Missouri	ETHALFLURALIN	2018	kg					430					
29	Missouri	ETHEPHON	1992	kg				20438.7						
29	Missouri	ETHEPHON	1993	kg				29870.3						
29	Missouri	ETHEPHON	1994	kg				39518.3						
29	Missouri	ETHEPHON	1995	kg				80599.5						
29	Missouri	ETHEPHON	1996	kg				78715.9						
29	Missouri	ETHEPHON	1997	kg				39809			73.2			
29	Missouri	ETHEPHON	1998	kg				131546.5						
29	Missouri	ETHEPHON	1999	kg				150776.3			3.2			
29	Missouri	ETHEPHON	2000	kg				165499.5						
29	Missouri	ETHEPHON	2001	kg				247355.7						
29	Missouri	ETHEPHON	2002	kg				207232.3						
29	Missouri	ETHEPHON	2003	kg				257118.5						
29	Missouri	ETHEPHON	2004	kg				241923.5			7.1			
29	Missouri	ETHEPHON	2005	kg				212813.6						
29	Missouri	ETHEPHON	2006	kg				327625.4						
29	Missouri	ETHEPHON	2007	kg				187642.1						
29	Missouri	ETHEPHON	2008	kg				94837.6						
29	Missouri	ETHEPHON	2009	kg				199760.8						
29	Missouri	ETHEPHON	2010	kg				150208.7						
29	Missouri	ETHEPHON	2011	kg				282483.4						
29	Missouri	ETHEPHON	2012	kg				305067.6						
29	Missouri	ETHEPHON	2013	kg				169018.6						
29	Missouri	ETHEPHON	2014	kg				104776						
29	Missouri	ETHEPHON	2015	kg				183488.9						
29	Missouri	ETHEPHON	2016	kg				27323.3						
29	Missouri	ETHEPHON	2017	kg				134141.1						
29	Missouri	ETHEPHON	2018	kg				217855.4						
29	Missouri	ETHION	1995	kg							63.6			
29	Missouri	ETHOPROPHOS	1993	kg				610.9						
29	Missouri	ETHOPROPHOS	1994	kg				451.4						
29	Missouri	ETHOPROPHOS	1995	kg				475.8						
29	Missouri	ETHOPROPHOS	1996	kg				123.2						
29	Missouri	ETHOPROPHOS	1997	kg	23135.7									
29	Missouri	ETOXAZOLE	2006	kg				24.5						
29	Missouri	ETOXAZOLE	2007	kg				62.9						
29	Missouri	ETOXAZOLE	2008	kg				201.4						
29	Missouri	ETOXAZOLE	2009	kg				3.1						
29	Missouri	ETOXAZOLE	2013	kg					16.4					
29	Missouri	ETRIDIAZOLE	1992	kg				1435.4						
29	Missouri	ETRIDIAZOLE	1993	kg				1422.8						
29	Missouri	ETRIDIAZOLE	1994	kg				960						
29	Missouri	ETRIDIAZOLE	1995	kg		2539.2		2005.9						
29	Missouri	ETRIDIAZOLE	1996	kg				954.2						
29	Missouri	ETRIDIAZOLE	1997	kg				4227.5						
29	Missouri	ETRIDIAZOLE	1998	kg				394.6						
29	Missouri	ETRIDIAZOLE	1999	kg				129.3						
29	Missouri	ETRIDIAZOLE	2000	kg				2402						
29	Missouri	ETRIDIAZOLE	2001	kg				2031.1						
29	Missouri	ETRIDIAZOLE	2002	kg				682.1						
29	Missouri	ETRIDIAZOLE	2003	kg				97						
29	Missouri	ETRIDIAZOLE	2005	kg				678.1						
29	Missouri	FAMOXADONE	2004	kg					2.3					
29	Missouri	FAMOXADONE	2005	kg					24.3					
29	Missouri	FAMOXADONE	2006	kg					42.5					
29	Missouri	FAMOXADONE	2007	kg					487.2					
29	Missouri	FAMOXADONE	2008	kg					4.1					
29	Missouri	FAMOXADONE	2009	kg					208.1					
29	Missouri	FAMOXADONE	2010	kg					831.6					
29	Missouri	FAMOXADONE	2011	kg					1.2					
29	Missouri	FAMOXADONE	2013	kg					5.2					
29	Missouri	FAMOXADONE	2015	kg					5.4					
29	Missouri	FATTY ALCOHOLS	2011	kg										64.7
29	Missouri	FATTY ALCOHOLS	2013	kg										155.7
29	Missouri	FATTY ALCOHOLS	2015	kg										24.1
29	Missouri	FATTY ALCOHOLS	2017	kg										119.8
29	Missouri	FENAMIPHOS	1997	kg				27632.8						
29	Missouri	FENARIMOL	1992	kg							8			
29	Missouri	FENARIMOL	1993	kg							9.5			
29	Missouri	FENARIMOL	1994	kg							38.2			
29	Missouri	FENARIMOL	1995	kg					1.8		8			
29	Missouri	FENARIMOL	1996	kg							15.5			
29	Missouri	FENARIMOL	1997	kg							18.2			
29	Missouri	FENARIMOL	1998	kg							4.6			
29	Missouri	FENARIMOL	1999	kg							15.7			
29	Missouri	FENARIMOL	2000	kg							4.9			
29	Missouri	FENARIMOL	2001	kg							8			
29	Missouri	FENARIMOL	2002	kg							7.4			
29	Missouri	FENARIMOL	2003	kg							7.2			
29	Missouri	FENARIMOL	2004	kg							5.6			
29	Missouri	FENARIMOL	2005	kg							21.4			
29	Missouri	FENARIMOL	2006	kg							11.3			
29	Missouri	FENARIMOL	2007	kg							1.1			
29	Missouri	FENARIMOL	2008	kg							18			
29	Missouri	FENARIMOL	2009	kg							11			
29	Missouri	FENARIMOL	2010	kg							15.5			
29	Missouri	FENARIMOL	2012	kg							4.8			
29	Missouri	FENBUCONAZOLE	1995	kg							9.7			
29	Missouri	FENBUCONAZOLE	1996	kg							3.9			
29	Missouri	FENBUCONAZOLE	1997	kg							53.5			
29	Missouri	FENBUCONAZOLE	1998	kg							10.1			
29	Missouri	FENBUCONAZOLE	1999	kg							44.5			
29	Missouri	FENBUCONAZOLE	2000	kg							5.3			
29	Missouri	FENBUCONAZOLE	2001	kg							17.7			
29	Missouri	FENBUCONAZOLE	2002	kg							35.3			
29	Missouri	FENBUCONAZOLE	2003	kg							19.5			
29	Missouri	FENBUCONAZOLE	2004	kg							6.2			
29	Missouri	FENBUCONAZOLE	2005	kg							40.9			
29	Missouri	FENBUCONAZOLE	2006	kg							10.4			
29	Missouri	FENBUCONAZOLE	2007	kg							131.1			
29	Missouri	FENBUCONAZOLE	2008	kg							115.4			
29	Missouri	FENBUCONAZOLE	2009	kg							32.1			
29	Missouri	FENBUCONAZOLE	2010	kg							6.7			
29	Missouri	FENBUCONAZOLE	2011	kg							0.9			
29	Missouri	FENBUCONAZOLE	2012	kg							1			
29	Missouri	FENBUCONAZOLE	2013	kg							7.1			
29	Missouri	FENBUCONAZOLE	2014	kg							24.2			
29	Missouri	FENBUCONAZOLE	2015	kg							0.7			
29	Missouri	FENBUCONAZOLE	2016	kg							2.5			
29	Missouri	FENBUCONAZOLE	2017	kg							4.2			
29	Missouri	FENBUCONAZOLE	2018	kg							0			
29	Missouri	FENBUTATIN OXIDE	1993	kg				9361.9			1293.4			
29	Missouri	FENBUTATIN OXIDE	1994	kg										10.7
29	Missouri	FENBUTATIN OXIDE	1995	kg							3.7			
29	Missouri	FENBUTATIN OXIDE	1996	kg							171.1		1	
29	Missouri	FENBUTATIN OXIDE	1997	kg				439.3						
29	Missouri	FENOXAPROP	1992	kg		1254.1	18.4			459.9				
29	Missouri	FENOXAPROP	1993	kg		1372.9		129.2		132.8				
29	Missouri	FENOXAPROP	1994	kg		2461.8				395.7				
29	Missouri	FENOXAPROP	1995	kg		5708.9				387.2				
29	Missouri	FENOXAPROP	1996	kg		3904.8				522.6				
29	Missouri	FENOXAPROP	1997	kg		1610.9				40.3				
29	Missouri	FENOXAPROP	1998	kg		1968.7				85.5				
29	Missouri	FENOXAPROP	1999	kg		2457.8				16.7				
29	Missouri	FENOXAPROP	2000	kg		2928.3				5.3				
29	Missouri	FENOXAPROP	2001	kg		1086.8				47.7				
29	Missouri	FENOXAPROP	2002	kg		1287.7	141.2			62.7				
29	Missouri	FENOXAPROP	2003	kg		805.8	510			34.7				
29	Missouri	FENOXAPROP	2004	kg		459.3	35.5			187.8				
29	Missouri	FENOXAPROP	2005	kg		1027.2				46.3				
29	Missouri	FENOXAPROP	2006	kg		2893.5	125.1			158.5				
29	Missouri	FENOXAPROP	2007	kg		758.4				130.1				
29	Missouri	FENOXAPROP	2008	kg		718				492.9				
29	Missouri	FENOXAPROP	2009	kg		2989.5				375.3				
29	Missouri	FENOXAPROP	2010	kg		2592.6				81.4				
29	Missouri	FENOXAPROP	2011	kg		1196.4				1934.5				
29	Missouri	FENOXAPROP	2012	kg		1759.9				615				
29	Missouri	FENOXAPROP	2013	kg		444.5				164.8				
29	Missouri	FENOXAPROP	2014	kg		1820				509.9				
29	Missouri	FENOXAPROP	2015	kg		941.5				1017.9				
29	Missouri	FENOXAPROP	2016	kg		1017.1				397.2				
29	Missouri	FENOXAPROP	2017	kg		1111.6				522.5				
29	Missouri	FENOXAPROP	2018	kg		1503				812.4				
29	Missouri	FENPROPATHRIN	1999	kg				1328.7						
29	Missouri	FENPROPATHRIN	2000	kg							16.2			
29	Missouri	FENPROPATHRIN	2001	kg							20.4			
29	Missouri	FENPROPATHRIN	2002	kg							4.1			
29	Missouri	FENPROPATHRIN	2003	kg							109.2			
29	Missouri	FENPROPATHRIN	2004	kg							70.6			
29	Missouri	FENPROPATHRIN	2017	kg					4.2					
29	Missouri	FENPYROXIMATE	2007	kg				196.5						
29	Missouri	FENPYROXIMATE	2014	kg				261.2						
29	Missouri	FENTIN	1992	kg							12.1			
29	Missouri	FENTIN	1993	kg		519.4					14.5			
29	Missouri	FENTIN	1995	kg							1.6			
29	Missouri	FENTIN	1996	kg					255.2		15.2			
29	Missouri	FENTIN	1997	kg					601.1					
29	Missouri	FENTIN	1998	kg							18.5			
29	Missouri	FENTIN	1999	kg					182.9		117.2			
29	Missouri	FENTIN	2000	kg					131.5		6.4			
29	Missouri	FENTIN	2002	kg							26.2			
29	Missouri	FENTIN	2003	kg							10			
29	Missouri	FENTIN	2004	kg							0.7			
29	Missouri	FENTIN	2005	kg						14.1				
29	Missouri	FENTIN	2006	kg					152.4		2.2			
29	Missouri	FENTIN	2007	kg					249.4		8.4			
29	Missouri	FENTIN	2008	kg					155.4		16.3			
29	Missouri	FENTIN	2009	kg					41.7					
29	Missouri	FENTIN	2010	kg					148.2		14.7			
29	Missouri	FENTIN	2011	kg					299.8		4.2			
29	Missouri	FENTIN	2012	kg					54.6					
29	Missouri	FENTIN	2013	kg					131.4		3.7			
29	Missouri	FENTIN	2015	kg							12.9			
29	Missouri	FENTIN	2016	kg							0			
29	Missouri	FENTIN	2017	kg					65.3		25.4			
29	Missouri	FENTIN	2018	kg							1.4			
29	Missouri	FENVALERATE	1992	kg							128.4			
29	Missouri	FENVALERATE	1993	kg	2597.4									
29	Missouri	FERBAM	1992	kg							3176.4			
29	Missouri	FERBAM	1993	kg							1055.4			
29	Missouri	FERBAM	1994	kg							1113.4			
29	Missouri	FERBAM	1995	kg							530			
29	Missouri	FERBAM	1996	kg							578.9			
29	Missouri	FERBAM	1997	kg							51			
29	Missouri	FERBAM	1998	kg							280.6			
29	Missouri	FERBAM	1999	kg							79			
29	Missouri	FERBAM	2000	kg							11.7			
29	Missouri	FERBAM	2001	kg							47.4			
29	Missouri	FERBAM	2008	kg							40			
29	Missouri	FIPRONIL	1998	kg	1628									
29	Missouri	FIPRONIL	1999	kg	3696.8									
29	Missouri	FIPRONIL	2000	kg	2371.6									
29	Missouri	FIPRONIL	2001	kg	4453.7									
29	Missouri	FIPRONIL	2002	kg	8574.7									
29	Missouri	FIPRONIL	2003	kg	3549.6									
29	Missouri	FIPRONIL	2004	kg	1260.4									
29	Missouri	FIPRONIL	2005	kg	7667									
29	Missouri	FIPRONIL	2006	kg	2110.8									
29	Missouri	FIPRONIL	2007	kg	1429.7									
29	Missouri	FIPRONIL	2008	kg	8951									
29	Missouri	FIPRONIL	2009	kg	3963.2									
29	Missouri	FIPRONIL	2010	kg	2490.2									
29	Missouri	FIPRONIL	2011	kg	1810.8									
29	Missouri	FLONICAMID	2007	kg				78.3						
29	Missouri	FLONICAMID	2008	kg				72.2						
29	Missouri	FLONICAMID	2010	kg				573.2						
29	Missouri	FLONICAMID	2012	kg				228.8						
29	Missouri	FLORASULAM	2013	kg			11.3							
29	Missouri	FLORASULAM	2016	kg			30.7							
29	Missouri	FLORASULAM	2017	kg			21.8							
29	Missouri	FLORASULAM	2018	kg			125.6							
29	Missouri	FLORPYRAUXIFEN	2018	kg						1473.3				
29	Missouri	FLUAZIFOP	1992	kg		9593.2		93.8	10.7			699.8	5.3	6602.2
29	Missouri	FLUAZIFOP	1993	kg		15651.7		386.5				34.5		
29	Missouri	FLUAZIFOP	1994	kg	4030.4	25349.1		89.3		6.2			4.9	1361.4
29	Missouri	FLUAZIFOP	1995	kg		21338	1323.3	68.1	202.2	3			33.9	375.3
29	Missouri	FLUAZIFOP	1996	kg		17272.4		198.2	111.4	69.5		11.2	310	
29	Missouri	FLUAZIFOP	1997	kg		15877		1178.9						
29	Missouri	FLUAZIFOP	1998	kg		15012.5		1268.4				9.9		
29	Missouri	FLUAZIFOP	1999	kg		8420.5		1140.1						
29	Missouri	FLUAZIFOP	2000	kg		16583.2								
29	Missouri	FLUAZIFOP	2001	kg		7788		1668.1						
29	Missouri	FLUAZIFOP	2002	kg		4561.4								
29	Missouri	FLUAZIFOP	2003	kg		2091.2		1493.9						
29	Missouri	FLUAZIFOP	2004	kg		5837.6								
29	Missouri	FLUAZIFOP	2005	kg		3358.5								
29	Missouri	FLUAZIFOP	2006	kg		10528.3								
29	Missouri	FLUAZIFOP	2007	kg		16784.6								
29	Missouri	FLUAZIFOP	2008	kg		2561.9								
29	Missouri	FLUAZIFOP	2009	kg		8608.7								
29	Missouri	FLUAZIFOP	2010	kg		10241			134.1					
29	Missouri	FLUAZIFOP	2011	kg		3311.8								
29	Missouri	FLUAZIFOP	2012	kg		5289.1								
29	Missouri	FLUAZIFOP	2013	kg		6627.8								
29	Missouri	FLUAZIFOP	2014	kg		5658.3								
29	Missouri	FLUAZIFOP	2015	kg		7249.7								
29	Missouri	FLUAZIFOP	2016	kg		5943.2								
29	Missouri	FLUAZIFOP	2017	kg		6125.1								
29	Missouri	FLUAZIFOP	2018	kg		8462.3								
29	Missouri	FLUBENDIAMIDE	2011	kg										0.3
29	Missouri	FLUBENDIAMIDE	2012	kg		5193.5								364.9
29	Missouri	FLUBENDIAMIDE	2013	kg		3570.5				551.7				32.4
29	Missouri	FLUBENDIAMIDE	2014	kg		781.3								0
29	Missouri	FLUBENDIAMIDE	2015	kg	600.7	8129.3								127.5
29	Missouri	FLUBENDIAMIDE	2016	kg		4519.7								0
29	Missouri	FLUBENDIAMIDE	2017	kg	1242.9	289.8								0.5
29	Missouri	FLUBENDIAMIDE	2018	kg				84.8						
29	Missouri	FLUCARBAZONE	2010	kg			34.2							
29	Missouri	FLUCARBAZONE	2011	kg			44.5							
29	Missouri	FLUCARBAZONE	2012	kg			210							
29	Missouri	FLUCARBAZONE	2013	kg			31.7							
29	Missouri	FLUCARBAZONE	2014	kg			113							
29	Missouri	FLUCARBAZONE	2015	kg			335.4							
29	Missouri	FLUCARBAZONE	2017	kg			163.8							
29	Missouri	FLUCARBAZONE	2018	kg			252.1							
29	Missouri	FLUCYTHRINATE	1992	kg	120									
29	Missouri	FLUDIOXONIL	2006	kg		259		21.2						
29	Missouri	FLUDIOXONIL	2007	kg		401.5		18.9						
29	Missouri	FLUDIOXONIL	2008	kg		697.4		17.2						
29	Missouri	FLUDIOXONIL	2009	kg		718.2		35.3						
29	Missouri	FLUDIOXONIL	2010	kg		402.4		36.1						
29	Missouri	FLUDIOXONIL	2011	kg		696.1		28.1						
29	Missouri	FLUDIOXONIL	2012	kg		630.7		34.8						
29	Missouri	FLUDIOXONIL	2013	kg		554.5		18.5						
29	Missouri	FLUDIOXONIL	2014	kg		1033.1	170	8.6						
29	Missouri	FLUFENACET	1998	kg	14746.5	4188.2								
29	Missouri	FLUFENACET	1999	kg	14682.6	8123.4								
29	Missouri	FLUFENACET	2000	kg	48728.7	3459.5								
29	Missouri	FLUFENACET	2001	kg	33022.2	6810.9								
29	Missouri	FLUFENACET	2002	kg	12280.3	3446.2								
29	Missouri	FLUFENACET	2003	kg	21773.2	5918.9								
29	Missouri	FLUFENACET	2004	kg	32238.8	11079.4								
29	Missouri	FLUFENACET	2005	kg	13199.6	7446.9								
29	Missouri	FLUFENACET	2006	kg	21189.9	4798.9								
29	Missouri	FLUFENACET	2007	kg	15731.4	4837								
29	Missouri	FLUFENACET	2008	kg	21133.1	27414.4								
29	Missouri	FLUFENACET	2009	kg	11548	62912.1								
29	Missouri	FLUFENACET	2010	kg	5213.3	12383.5								
29	Missouri	FLUFENACET	2011	kg	5389.9	4820.4								
29	Missouri	FLUFENACET	2012	kg	10062.7	11336.7								
29	Missouri	FLUFENACET	2013	kg	644.6	8635.7								
29	Missouri	FLUFENACET	2014	kg	1029.4									
29	Missouri	FLUFENACET	2015	kg		43909								
29	Missouri	FLUFENACET	2018	kg	11536.6	1711.4								
29	Missouri	FLUMETRALIN	1992	kg										47.4
29	Missouri	FLUMETRALIN	1993	kg										29.6
29	Missouri	FLUMETRALIN	1994	kg										125.4
29	Missouri	FLUMETRALIN	1995	kg										30.8
29	Missouri	FLUMETRALIN	1996	kg										75.5
29	Missouri	FLUMETRALIN	1997	kg										54
29	Missouri	FLUMETRALIN	1998	kg										48.5
29	Missouri	FLUMETRALIN	1999	kg										143.6
29	Missouri	FLUMETRALIN	2000	kg										170.9
29	Missouri	FLUMETRALIN	2001	kg										122.1
29	Missouri	FLUMETRALIN	2002	kg										181.6
29	Missouri	FLUMETRALIN	2003	kg										94.4
29	Missouri	FLUMETRALIN	2004	kg										130.9
29	Missouri	FLUMETRALIN	2005	kg										39.7
29	Missouri	FLUMETRALIN	2006	kg										197.1
29	Missouri	FLUMETRALIN	2007	kg										199.2
29	Missouri	FLUMETRALIN	2008	kg										90.2
29	Missouri	FLUMETRALIN	2009	kg										66.4
29	Missouri	FLUMETRALIN	2010	kg										52.2
29	Missouri	FLUMETRALIN	2011	kg										76.4
29	Missouri	FLUMETRALIN	2012	kg										29
29	Missouri	FLUMETRALIN	2013	kg										41.2
29	Missouri	FLUMETRALIN	2014	kg										49.8
29	Missouri	FLUMETRALIN	2015	kg										55.7
29	Missouri	FLUMETRALIN	2016	kg										3.7
29	Missouri	FLUMETRALIN	2017	kg										8.2
29	Missouri	FLUMETRALIN	2018	kg										2.2
29	Missouri	FLUMETSULAM	1993	kg		0.9								
29	Missouri	FLUMETSULAM	1994	kg	1397.1	4079.3							13.1	
29	Missouri	FLUMETSULAM	1995	kg	445.4	3757.4							27.2	
29	Missouri	FLUMETSULAM	1996	kg	2350.1	5714		5.9					3.3	
29	Missouri	FLUMETSULAM	1997	kg	4370.5	6704.6								
29	Missouri	FLUMETSULAM	1998	kg	4780.7	4375.6								
29	Missouri	FLUMETSULAM	1999	kg	2361.3	2214								
29	Missouri	FLUMETSULAM	2000	kg	2325.5	1262.3								
29	Missouri	FLUMETSULAM	2001	kg	3782.1	770.1								
29	Missouri	FLUMETSULAM	2002	kg	4581.5	1173.8								
29	Missouri	FLUMETSULAM	2003	kg	1710.6	580.4								
29	Missouri	FLUMETSULAM	2004	kg	1728.7	1456.2								
29	Missouri	FLUMETSULAM	2005	kg	1614.2	1314.3								
29	Missouri	FLUMETSULAM	2006	kg	1776.3	1957.2								
29	Missouri	FLUMETSULAM	2007	kg	7642.5	1535.7								
29	Missouri	FLUMETSULAM	2008	kg	694.5	4481.7								
29	Missouri	FLUMETSULAM	2009	kg	1222.3	2683.7								
29	Missouri	FLUMETSULAM	2010	kg	1575	1346.2								
29	Missouri	FLUMETSULAM	2011	kg	2257.8	977.5								
29	Missouri	FLUMETSULAM	2012	kg	3618.2	1753.1								
29	Missouri	FLUMETSULAM	2013	kg	3705.1	1126.9								
29	Missouri	FLUMETSULAM	2014	kg	5403.9	2405.5								
29	Missouri	FLUMETSULAM	2015	kg	3376.8	3521.4								
29	Missouri	FLUMETSULAM	2016	kg	7244.1	1381.3								
29	Missouri	FLUMETSULAM	2017	kg	4730									
29	Missouri	FLUMETSULAM	2018	kg	6262.5	1428.9								
29	Missouri	FLUMICLORAC	1995	kg	47.3	384								
29	Missouri	FLUMICLORAC	1996	kg	42.9	2322.8								
29	Missouri	FLUMICLORAC	1997	kg	79.5	1352.1								
29	Missouri	FLUMICLORAC	1998	kg	171.7	1310.3								
29	Missouri	FLUMICLORAC	1999	kg	1245.3	608.5								
29	Missouri	FLUMICLORAC	2000	kg		2276.4								
29	Missouri	FLUMICLORAC	2001	kg	280.5	1691.6								
29	Missouri	FLUMICLORAC	2002	kg	21.5	2556.7								
29	Missouri	FLUMICLORAC	2003	kg	181.6	2121.4		36.7						
29	Missouri	FLUMICLORAC	2004	kg	30.2	820.9								
29	Missouri	FLUMICLORAC	2005	kg	121.5	1047								
29	Missouri	FLUMICLORAC	2006	kg	83.2	1377.1								
29	Missouri	FLUMICLORAC	2007	kg	18.5	698								
29	Missouri	FLUMICLORAC	2008	kg	380	1474.4								
29	Missouri	FLUMICLORAC	2009	kg	141.8	1230.3								
29	Missouri	FLUMICLORAC	2010	kg	1248.3	3529.8								
29	Missouri	FLUMICLORAC	2011	kg	526.3	3304.4								
29	Missouri	FLUMICLORAC	2012	kg		3332.6								
29	Missouri	FLUMICLORAC	2013	kg	170.1	4221.8								
29	Missouri	FLUMICLORAC	2014	kg	408.3	3152.6								
29	Missouri	FLUMICLORAC	2015	kg	563.9	1673.3								
29	Missouri	FLUMICLORAC	2016	kg	147.5	3817								
29	Missouri	FLUMICLORAC	2017	kg	196.7	3540.6								
29	Missouri	FLUMICLORAC	2018	kg		1871.4								
29	Missouri	FLUMIOXAZIN	2001	kg		1940								
29	Missouri	FLUMIOXAZIN	2002	kg		2439.8		18.4						
29	Missouri	FLUMIOXAZIN	2003	kg	969.9	3010.8		49.4						
29	Missouri	FLUMIOXAZIN	2004	kg	8.5	6333		639.2						
29	Missouri	FLUMIOXAZIN	2005	kg	1276.1	3353.3		70.7						
29	Missouri	FLUMIOXAZIN	2006	kg	1330.3	3206.1		84.1						
29	Missouri	FLUMIOXAZIN	2007	kg	9723.2	4691.5		470.5						
29	Missouri	FLUMIOXAZIN	2008	kg	1504.7	13449.4	353.1	1021.3						
29	Missouri	FLUMIOXAZIN	2009	kg	2581.8	10181.3		3490.3		67.2				
29	Missouri	FLUMIOXAZIN	2010	kg	1684.5	13968.4		3320.6		101.4				0.1
29	Missouri	FLUMIOXAZIN	2011	kg	7876.4	28309.4	116.4	6304.8		750				59.8
29	Missouri	FLUMIOXAZIN	2012	kg	5127	26024.7	221.1	6345.1		261.9				
29	Missouri	FLUMIOXAZIN	2013	kg	5061.3	27056.5	608.8	1725.3		181.1				0.7
29	Missouri	FLUMIOXAZIN	2014	kg	7750.7	48662.4		2804		141.9				
29	Missouri	FLUMIOXAZIN	2015	kg	7646.6	30737.6		2370.1		430.8				436.1
29	Missouri	FLUMIOXAZIN	2016	kg	3364.8	21924.7		5671.2		199.8				
29	Missouri	FLUMIOXAZIN	2017	kg	2168.7	25184.8	604.6	3232.7		72.9				
29	Missouri	FLUMIOXAZIN	2018	kg	7387.6	34427.9	711.4	5941.2		200.8				
29	Missouri	FLUOMETURON	1992	kg				128126.5						
29	Missouri	FLUOMETURON	1993	kg				87561.1						
29	Missouri	FLUOMETURON	1994	kg	226.4			149052.5						
29	Missouri	FLUOMETURON	1995	kg				171480.1					794.4	
29	Missouri	FLUOMETURON	1996	kg				121926						20333
29	Missouri	FLUOMETURON	1997	kg				84296.1					2115.1	
29	Missouri	FLUOMETURON	1998	kg				109357.2						
29	Missouri	FLUOMETURON	1999	kg				63733.2						
29	Missouri	FLUOMETURON	2000	kg				66249.8						
29	Missouri	FLUOMETURON	2001	kg				32712.2						
29	Missouri	FLUOMETURON	2002	kg				30181.5						
29	Missouri	FLUOMETURON	2003	kg				13892.9						
29	Missouri	FLUOMETURON	2004	kg				4962.1						
29	Missouri	FLUOMETURON	2005	kg				1122.3						
29	Missouri	FLUOMETURON	2006	kg				3838.8						
29	Missouri	FLUOMETURON	2007	kg				7865.9						
29	Missouri	FLUOMETURON	2008	kg				9279.4						
29	Missouri	FLUOMETURON	2009	kg				10053.8						
29	Missouri	FLUOMETURON	2010	kg				22450.5						
29	Missouri	FLUOMETURON	2011	kg				24678.6						
29	Missouri	FLUOMETURON	2012	kg				24309.3						
29	Missouri	FLUOMETURON	2013	kg				27844.4						
29	Missouri	FLUOMETURON	2014	kg				4529.6						
29	Missouri	FLUOMETURON	2015	kg				11637.8						
29	Missouri	FLUOMETURON	2016	kg				2491.6						
29	Missouri	FLUOMETURON	2017	kg				4610.4						
29	Missouri	FLUOMETURON	2018	kg				28879.8						
29	Missouri	FLUOMETURON	2019	kg				30875.7						
29	Missouri	FLUOPYRAM	2017	kg					8.3					
29	Missouri	FLUOXASTROBIN	2011	kg	8184	8521.2								
29	Missouri	FLUOXASTROBIN	2012	kg		2398.7								
29	Missouri	FLUOXASTROBIN	2013	kg	828.4	6112.2	531.1							
29	Missouri	FLUOXASTROBIN	2014	kg	895.3	611.6								
29	Missouri	FLUOXASTROBIN	2015	kg	1386.8	1177.5								
29	Missouri	FLUOXASTROBIN	2016	kg	1558.3	737.5	487							
29	Missouri	FLUOXASTROBIN	2017	kg	1622.8	5021.3	360.3							
29	Missouri	FLUOXASTROBIN	2018	kg	1353.3	8060.8	237							
29	Missouri	FLUPYRADIFURONE	2015	kg										9.8
29	Missouri	FLUPYRADIFURONE	2016	kg										14.5
29	Missouri	FLUPYRADIFURONE	2017	kg										18.9
29	Missouri	FLURIDONE	2016	kg				7115.6						
29	Missouri	FLUROXYPYR	2001	kg			1341.8							
29	Missouri	FLUROXYPYR	2002	kg									148.3	
29	Missouri	FLUROXYPYR	2004	kg			3135.4						14.1	
29	Missouri	FLUROXYPYR	2005	kg			28.5						2002.2	
