"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-10","3.80","0.00","0.0","51","64","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-11","4.47","0.00","0.0","51","66","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-12","5.59","0.00","0.0","52","67","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-13","4.92","0.00","0.0","50","64","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-14","7.83","0.00","0.0","53","70","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-15","5.82","0.00","0.0","56","73","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-16","12.75","0.06","0.0","49","59","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-17","12.75","0.05","0.3","37","43","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-18","7.16","0.00","0.0","34","46","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-19","10.96","0.00","0.0","45","64","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-20","10.74","0.01","0.0","54","66","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-21","8.05","0.92","0.0","52","53","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-22","4.25","0.00","0.0","43","49","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-23","10.51","0.33","1.1","42","54","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-24","7.83","0.00","0.0","35","43","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-25","7.38","0.00","0.0","38","52","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-26","11.63","0.00","0.0","44","57","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-27","10.96","0.02","0.0","44","49","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-28","6.93","0.37","4.3","35","38","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-29","5.59","0.00","0.0","31","38","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-11-30","8.72","0.00","0.0","30","37","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-01","3.80","0.02","0.2","33","37","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-02","5.14","0.00","0.0","31","37","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-03","8.05","0.00","0.0","30","35","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-04","10.51","0.00","0.0","33","44","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-05","8.28","0.02","0.2","37","48","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-06","6.04","0.00","0.0","27","32","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-07","6.71","0.00","0.0","25","29","20",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-08","6.04","0.00","0.0","24","32","20",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-09","5.37","0.01","0.0","32","44","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-10","7.38","0.65","0.0","39","49","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-11","3.80","0.05","0.0","38","45","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-12","3.80","0.00","0.0","35","43","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-13","5.37","0.00","0.0","32","40","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-14","3.36","0.05","0.3","33","36","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-15","11.41","0.01","0.0","37","57","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-16","17.67","0.30","0.0","49","54","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-17","12.30","0.01","0.2","26","29","18",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-18","5.59","0.00","0.0","20","27","15",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-19","5.59","0.00","0.0","21","30","16",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-20","5.37","0.00","0.0","28","38","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-21","4.03","0.03","0.8","32","35","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-22","2.01","0.00","0.0","30","33","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-23","6.26","0.03","0.3","30","40","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-24","8.95","0.31","0.5","39","48","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-25","9.84","0.49","8.6","29","31","13",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-26","4.03","0.00","0.0","19","27","5",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-27","5.14","0.00","0.0","15","26","4",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-28","3.58","0.00","0.0","26","33","13",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-29","2.68","0.00","0.0","20","30","9",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-30","3.13","0.00","0.0","18","24","10",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2016-12-31","2.68","0.00","0.0","21","24","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-01","6.26","0.00","0.0","22","27","21",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-02","6.04","0.29","6.8","24","30","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-03","5.82","0.01","0.6","24","27","17",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-04","10.07","0.20","3.2","29","41","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-05","7.61","0.10","1.5","20","23","3",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-06","5.37","0.00","0.0","7","17","-5",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-07","4.03","0.01","0.0","4","19","-6",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-08","6.93","0.08","0.1","21","50","17",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-09","14.32","0.09","0.0","44","50","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-10","17.00","0.00","0.0","40","46","35","    0"
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-11","11.18","0.18","0.0","43","45","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-12","3.80","0.05","0.4","34","35","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-13","3.80","0.00","0.0","32","37","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-14","4.47","0.00","0.0","31","34","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-15","4.92","0.00","0.0","30","32","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-16","6.49","0.00","0.0","27","30","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-17","2.91","0.00","0.0","24","32","19",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-18","4.92","0.00","0.0","24","32","20",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-19","4.03","0.14","1.1","28","35","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-20","8.95","0.02","0.7","33","43","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-21","5.37","0.54","6.1","35","36","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-22","14.76","0.01","0.0","32","38","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-23","12.97","0.15","0.6","37","41","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-24","2.91","0.01","0.2","31","34","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-25","4.92","0.09","1.6","27","28","24",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-26","5.82","0.00","0.3","26","33","16",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-27","3.36","0.00","0.0","19","26","8",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-28","5.82","0.00","0.0","20","31","14",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-29","5.37","0.00","0.0","19","29","11",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-30","4.70","0.00","0.0","21","27","17",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-01-31","3.58","0.00","0.0","22","30","20",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-01","3.80","0.00","0.0","26","34","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-02","3.80","0.03","0.0","29","38","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-03","6.71","0.00","0.0","34","49","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-04","7.61","0.01","0.0","47","56","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-05","10.51","0.00","0.0","45","55","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-06","19.24","0.00","0.0","49","51","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-07","17.45","0.00","0.0","49","59","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-08","9.40","0.00","0.0","50","61","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-09","15.43","0.00","0.0","55","66","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-10","10.96","0.48","0.0","57","61","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-11","8.28","0.28","0.0","41","46","30",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-12","5.14","0.00","0.0","34","42","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-13","3.36","0.00","0.0","33","42","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-14","4.70","0.00","0.0","34","45","26",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-15","4.47","0.00","0.0","37","51","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-16","9.62","0.00","0.0","41","61","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-17","8.28","0.01","0.0","44","53","32",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-18","8.95","0.00","0.0","49","56","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-19","9.17","0.12","0.0","48","53","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-20","22.37","0.00","0.0","47","55","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-21","22.37","0.36","0.0","55","64","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-22","7.38","0.10","0.7","39","41","31",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-23","9.62","0.08","1.8","31","33","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-24","7.61","0.02","0.5","29","34","23",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-25","7.16","0.00","0.0","26","34","21",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-26","12.53","0.00","0.0","28","41","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-27","10.07","0.19","3.4","35","40","25",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-02-28","7.83","0.01","0.3","29","38","22",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-01","5.59","0.00","0.0","33","42","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-02","7.83","0.00","0.0","36","50","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-03","7.16","0.00","0.0","41","57","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-04","19.01","0.00","0.0","50","63","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-05","27.07","0.27","3.4","56","62","28",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-06","9.62","0.00","0.0","33","37","27",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-07","9.62","0.00","0.0","36","48","29",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-08","5.59","0.00","0.0","47","60","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-09","5.82","0.00","0.0","50","64","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-10","5.82","0.00","0.0","53","64","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-11","5.14","0.00","0.0","50","61","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-12","6.26","0.00","0.0","52","59","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-13","6.71","0.00","0.0","50","66","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-14","7.83","0.00","0.0","57","73","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-15","9.62","0.00","0.0","60","76","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-16","6.04","0.00","0.0","63","70","50",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-17","5.14","0.00","0.0","58","74","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-18","14.32","0.00","0.0","65","79","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-19","9.17","0.00","0.0","63","73","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-20","7.61","0.00","0.0","59","75","49",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-21","15.66","0.00","0.0","66","75","57",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-22","8.95","0.19","0.0","60","62","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-23","5.82","1.97","0.2","44","48","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-24","9.62","0.00","0.0","42","59","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-25","6.93","0.53","0.0","49","56","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-26","5.59","0.00","0.0","43","55","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-27","8.28","0.40","0.0","47","50","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-28","12.53","0.00","0.0","44","54","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-29","4.70","0.00","0.0","46","57","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-30","9.84","0.15","0.0","51","53","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-03-31","9.62","0.00","0.0","46","56","41",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-01","10.29","0.00","0.0","53","60","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-02","6.49","0.08","0.0","49","51","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-03","7.83","0.00","0.0","45","51","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-04","9.40","0.00","0.0","41","49","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-05","7.16","0.00","0.0","44","60","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-06","14.76","0.00","0.0","56","75","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-07","18.34","0.00","0.0","66","70","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-08","15.66","1.01","0.8","52","59","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-09","10.51","0.14","0.2","39","47","33",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-10","8.95","0.00","0.0","44","61","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-11","4.92","0.00","0.0","49","59","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-12","10.74","0.00","0.0","57","74","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-13","20.13","0.00","0.0","67","80","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-14","10.07","0.00","0.0","51","55","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-15","6.04","0.00","0.0","46","56","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-16","5.82","0.00","0.0","52","69","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-17","11.41","0.00","0.0","63","71","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-18","9.17","0.64","0.0","58","62","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-19","5.37","0.02","0.0","50","62","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-20","9.40","0.29","0.0","52","56","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-21","7.38","0.06","0.0","46","55","40",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-22","7.38","0.00","0.0","49","65","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-23","10.07","0.00","0.0","57","67","48",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-24","9.17","0.16","0.0","53","56","43",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-25","8.72","0.51","0.0","45","53","35",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-26","6.71","0.13","0.0","49","59","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-27","14.99","0.13","0.0","47","52","39",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-28","9.62","0.05","0.0","41","46","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-29","8.50","0.00","0.0","45","57","36",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-04-30","6.71","0.00","0.0","50","63","38",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-01","6.26","0.00","0.0","57","64","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-02","6.93","0.00","0.0","57","66","51",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-03","5.59","0.00","0.0","57","69","44",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-04","5.59","0.00","0.0","61","77","46",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-05","8.05","0.00","0.0","68","88","52",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-06","12.97","0.00","0.0","75","85","64",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-07","10.51","0.00","0.0","69","78","59",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-08","8.72","0.00","0.0","63","72","55",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-09","7.16","0.00","0.0","64","76","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-10","8.05","0.00","0.0","66","77","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-11","7.38","0.00","0.0","68","84","54",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-12","19.24","0.00","0.0","74","87","52",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-13","10.29","0.00","0.0","58","59","45",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-14","5.82","0.00","0.0","53","69","42",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-15","9.17","0.00","0.0","60","70","47",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-16","9.17","0.03","0.0","57","63","53",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-17","10.74","0.37","0.1","49","55","34",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-18","8.28","0.00","0.0","42","51","37",
"USW00024127","SALT LAKE CITY INTERNATIONAL AIRPORT, UT US","2017-05-19","5.14","0.00","0.0","51","60","46",
